Time;CellName;PRBUsageUL;PRBUsageDL;meanThr_DL;meanThr_UL;maxThr_DL;maxThr_UL;meanUE_DL;meanUE_UL;maxUE_DL;maxUE_UL;maxUE_UL+DL;Unusual
16:15;6CLTE;24.8580;1.4150;0.6090;1.3530;5.8290;1.6360;1.1520;0.0100;5;3;8;0
7:00;7BLTE;0.0000;0.4040;0.0340;0.0050;5.4270;0.2060;0.8490;0.0100;3;2;5;0
19:30;8CLTE;4.6480;1.3140;0.3830;0.0330;18.5000;0.6770;1.0910;1.0310;3;3;6;0
9:00;3CLTE;11.0140;2.5260;0.6980;0.0560;27.4020;1.6250;1.1920;1.0610;4;3;7;0
13:30;3ALTE;27.8900;5.9620;1.7370;0.1510;43.8740;1.7110;1.6470;1.2630;8;6;14;0
3:30;8CLTE;0.4040;0.4040;0.0110;0.0100;0.1100;0.1250;1.0110;1.0110;2;1;3;0
4:30;9ALTE;0.2020;0.4040;0.0780;0.0030;0.3670;0.0340;1.0110;1.0110;1;1;2;0
16:00;8BLTE;8.6703;1.8111;0.4969;0.0517;23.9155;0.6735;1.1810;1.0322;5;3;8;1
13:45;8ALTE;17.0442;2.7575;0.7524;0.0830;30.5007;1.1805;1.3114;1.1702;7;4;11;1
2:45;1CLTE;16.5720;1.4150;0.5840;0.0500;29.3650;0.7840;1.1720;1.0610;5;3;8;0
16:15;5ALTE;9.9030;1.5160;0.4660;0.0320;24.5760;0.9310;0.0000;0.0000;0;0;0;0
5:00;6CLTE;1.4529;0.5237;0.1365;0.0170;14.3928;0.4664;1.0529;0.0102;3;1;4;1
20:00;3ALTE;13.5410;1.8190;0.6820;0.0550;43.0920;1.5480;1.1720;1.0510;5;4;9;0
13:30;8CLTE;11.2170;1.3140;0.3460;0.0400;24.9120;1.1720;1.1420;1.0510;4;3;7;0
9:30;4CLTE;10.6100;1.1120;0.1680;0.0330;6.9580;0.5100;1.1620;1.1220;4;3;7;0
17:00;6CLTE;12.5300;1.1120;0.2450;0.0870;16.3910;5.4200;1.1220;0.0100;4;3;7;0
12:45;7ALTE;0.2139;0.5008;0.0932;0.0267;4.8785;0.2538;1.1116;0.0104;3;2;5;1
20:15;9BLTE;2.7280;0.5050;0.0910;0.0150;5.8870;0.3050;1.0210;1.0110;2;2;4;0
12:30;10BLTE;8.2860;1.1120;0.3270;0.0360;19.1340;0.5200;1.1220;1.0310;4;3;7;0
9:00;8ALTE;12.2145;1.2080;0.3225;0.0490;7.4002;0.6762;1.2215;1.0391;6;3;9;1
9:00;4ALTE;4.1430;0.9090;0.2550;0.0260;9.8360;0.5530;1.0710;1.0210;3;3;6;0
4:45;7WLTE;0.3030;0.8080;0.0420;0.0130;1.5060;0.5160;1.0310;0.0100;2;2;4;0
1:45;1ALTE;6.3660;0.8080;0.0880;0.0160;3.1160;0.6610;1.1010;1.0410;4;3;7;0
10:30;7WLTE;1.3140;3.0320;0.6400;0.0620;14.8910;0.6650;1.2530;0.0100;5;3;8;0
13:15;1BLTE;11.0884;1.1242;0.3036;0.0404;27.1013;1.3951;1.1830;1.1019;5;3;8;1
1:30;7BLTE;0.1010;0.5050;0.1120;0.0280;1.7480;0.9880;1.0410;0.0100;3;2;5;0
21:45;3CLTE;8.1172;1.6921;0.3957;0.0543;21.0998;0.3430;1.1323;1.0747;4;3;7;1
3:00;9BLTE;0.9090;0.4040;0.1140;0.0150;1.8730;0.2280;1.0210;1.0110;2;1;3;0
13:30;6BLTE;21.5240;1.5160;0.2390;0.0600;7.6180;0.9380;1.2130;0.0100;5;4;9;0
19:15;3ALTE;13.6420;1.6170;0.3680;0.0440;21.8490;1.4550;1.1520;1.0610;4;4;8;0
20:45;3CLTE;6.5680;2.5260;0.8880;0.0630;13.6140;1.0420;1.1620;1.0410;4;3;7;0
0:45;6BLTE;17.1790;2.0210;0.4890;0.0430;27.7850;0.8520;1.1620;0.0100;5;3;8;0
21:30;6CLTE;9.3980;0.9090;0.2030;0.0470;6.2590;0.9890;1.1010;0.0100;4;3;7;0
6:30;4ALTE;0.6060;0.4040;0.0230;0.0070;0.5140;0.0790;1.0110;1.0110;2;1;3;0
16:00;10ALTE;15.2282;2.2507;0.7516;0.1969;28.1822;1.1038;1.3918;1.1651;5;6;11;1
18:15;4ALTE;8.9207;1.2364;0.3369;0.0419;14.8761;0.7075;1.1379;1.0567;4;3;7;1
18:30;5CLTE;15.9660;1.4150;0.2330;0.0450;6.9610;0.4570;1.2530;1.0610;5;4;9;0
11:30;8CLTE;6.9720;1.3140;0.4400;0.0340;45.7440;0.6770;1.1220;1.0510;5;3;8;0
7:00;1ALTE;3.6380;0.6060;0.1480;0.0260;4.5030;0.5630;1.0710;1.0210;3;2;5;0
19:30;5ALTE;8.4880;1.4150;0.3430;0.0590;5.9570;0.5430;1.1620;1.0410;4;3;7;0
2:45;7BLTE;0.1010;0.6060;0.1050;0.0090;7.6240;0.2760;0.7580;0.0100;3;2;5;0
1:30;6WLTE;0.9010;6.8205;0.6779;0.0415;12.4691;0.6571;1.1451;0.0100;5;3;8;1
17:30;5CLTE;17.5830;1.5160;0.2510;0.1730;16.9470;34.8270;1.2630;1.0910;6;4;10;0
0:00;10ALTE;9.1500;1.2610;0.4144;0.0450;15.1017;0.5972;1.1017;1.1004;3;4;7;1
19:15;7CLTE;0.2020;0.7070;0.1060;0.0200;5.8830;0.2340;1.1320;0.0100;4;3;7;0
2:45;9BLTE;1.5830;0.4107;0.0221;0.0093;1.8338;0.2159;1.0671;1.0325;3;2;5;1
0:00;1CLTE;25.3640;4.3450;1.1140;0.1050;20.6800;2.0770;1.4150;1.2020;6;5;11;0
12:15;6ULTE;3.0320;6.4670;0.4340;0.0880;9.8890;3.0770;1.5860;0.0100;8;4;12;0
11:45;6CLTE;6.4670;0.7070;0.1240;0.0210;4.3730;0.7380;1.0610;0.0100;3;2;5;0
17:00;8BLTE;17.5830;4.0420;1.4190;0.1040;54.2010;1.1080;1.4350;1.1420;7;4;11;0
17:30;10CLTE;5.4570;1.2130;0.3160;0.0250;11.1040;0.3200;1.0810;1.0210;4;3;7;0
20:15;7ULTE;0.8037;2.0732;0.2049;0.0286;9.3515;0.4933;1.1701;0.0101;5;3;8;1
10:15;10CLTE;2.7414;0.6276;0.1657;0.0263;4.0901;0.8558;1.0897;0.9973;3;2;5;1
4:00;1BLTE;0.9090;0.4040;0.0200;0.0130;0.4830;0.5730;1.0110;1.0110;2;2;4;0
12:45;7WLTE;2.3240;4.7490;0.8480;0.0990;18.3750;5.2640;1.4050;0.0100;8;4;12;0
13:45;7WLTE;1.4150;3.0320;0.5480;0.0520;15.2480;0.6360;1.2020;0.0100;5;3;8;0
6:15;10CLTE;2.1220;0.7070;0.3220;0.0180;15.1750;0.2920;1.0210;1.0110;2;2;4;0
11:15;6VLTE;1.4150;2.4250;0.2150;0.0340;13.1040;0.4920;1.3040;0.0100;7;3;10;0
13:15;4BLTE;18.1780;1.8548;0.4835;0.0849;16.3449;0.9442;1.3362;1.1796;7;4;11;1
13:00;10ALTE;26.5760;3.6380;1.5200;0.1370;44.2240;1.2560;1.4650;1.2530;6;5;11;0
5:15;4CLTE;5.8610;1.0110;0.2780;0.0360;7.5530;0.2010;1.0510;1.0410;3;3;6;0
15:00;1BLTE;16.6730;2.4250;0.7660;0.0920;30.5160;1.3260;1.3040;1.1120;6;4;10;0
3:30;6VLTE;1.9107;4.0983;0.7966;0.0532;23.2951;0.9462;1.1856;0.0104;5;4;9;1
15:00;8CLTE;7.1750;1.0110;0.2500;0.0360;14.2300;0.5680;1.0910;1.0310;4;3;7;0
7:30;7CLTE;0.2020;0.9090;0.6580;0.0460;17.6860;0.9450;1.0610;0.0100;3;2;5;0
21:00;10ALTE;13.2380;3.7390;1.0570;0.0590;23.1970;0.8580;1.1320;1.0610;4;5;9;0
5:00;6BLTE;5.4570;8.0840;4.9140;0.5610;59.4070;46.8020;1.0410;0.0100;3;2;5;0
9:45;3CLTE;17.5830;1.9200;0.5410;0.0760;18.6370;0.6700;1.2730;1.1320;5;4;9;0
13:45;5CLTE;26.4750;3.5370;0.8650;0.1490;27.6580;0.9500;1.7480;1.3040;7;6;13;0
9:00;7WLTE;0.4049;1.8891;0.4157;0.0179;5.7083;0.3022;1.0266;0.0103;2;3;5;1
20:00;5BLTE;14.5510;1.6170;0.4600;0.0470;7.1320;0.7300;1.1920;1.0610;4;4;8;0
16:30;6WLTE;1.4263;3.4168;0.2197;0.0310;4.2413;0.4954;1.2832;0.0101;6;4;10;1
17:15;6ALTE;10.3070;1.7180;0.5330;0.0570;18.3520;1.2720;1.1520;0.0100;5;3;8;0
23:30;4CLTE;24.1510;6.0630;1.3100;0.1520;27.1000;0.6820;1.4350;1.3340;6;6;12;0
17:15;6BLTE;25.1610;10.5090;4.6240;0.5560;59.3450;42.3080;1.3140;0.0100;5;5;10;0
0:45;4ALTE;0.9090;0.4040;0.0160;0.0100;0.1890;0.0800;1.0210;1.0110;2;1;3;0
16:00;4ALTE;7.2760;1.0110;0.1710;0.0310;5.5660;0.3740;1.1320;1.0610;5;3;8;0
16:45;6WLTE;1.2130;2.8290;0.3040;0.0420;7.5410;0.6950;1.3040;0.0100;6;3;9;0
6:45;7CLTE;0.1010;0.4040;0.0850;0.0190;9.0660;1.2330;1.0510;0.0100;2;2;4;0
19:30;4ALTE;7.3770;1.4150;0.3150;0.0500;13.8180;1.0050;1.1520;1.0510;4;3;7;0
23:30;10BLTE;10.5347;1.6592;0.3255;0.0698;8.3799;0.4757;1.2439;1.1160;5;5;10;1
11:00;5CLTE;24.7570;2.7280;0.6890;0.1300;29.0390;1.9150;1.5160;1.1720;7;5;12;0
22:45;8ALTE;18.2900;5.2550;2.2810;0.1100;32.5920;0.9430;1.3240;1.1220;7;4;11;0
9:00;1CLTE;21.3220;1.6170;0.2190;0.4230;14.0820;3.6670;1.4550;1.3340;6;5;11;0
6:45;10BLTE;0.6060;0.4040;0.0370;0.0090;0.4570;0.1530;1.0110;1.0110;2;1;3;0
19:45;5ALTE;10.8120;2.3240;0.4950;0.1340;15.3600;0.8590;1.1520;1.0310;5;4;9;0
18:45;7WLTE;0.7070;1.7180;0.1970;0.0310;9.3380;0.6050;1.1120;0.0100;5;3;8;0
19:00;1BLTE;21.3220;1.9200;0.5520;0.1280;22.5920;1.1060;1.3940;1.0810;7;4;11;0
10:15;7VLTE;4.3450;7.7810;1.0230;0.1060;18.9700;1.3480;1.5360;0.0100;7;4;11;0
14:45;1ALTE;33.3470;4.8500;1.1650;0.5420;24.9050;11.2920;1.6570;1.1920;8;5;13;0
6:45;6ULTE;0.4040;1.4150;0.5920;0.0460;24.7670;1.6800;1.0110;0.0100;2;1;3;0
3:00;3CLTE;1.0110;0.4040;0.0330;0.0120;1.8490;0.1690;1.0310;1.0110;3;2;5;0
17:30;7WLTE;1.4150;2.0210;0.3580;0.0660;20.4280;1.6470;1.2830;0.0100;6;3;9;0
20:15;3BLTE;15.1580;1.6170;0.3340;0.0970;10.9860;1.8180;1.3740;1.0610;6;3;9;0
17:00;8BLTE;10.4873;1.3115;0.2942;0.0457;10.9192;0.4756;1.2171;1.0528;4;4;8;1
18:00;7BLTE;0.2995;1.4867;0.3898;0.0395;40.6219;0.8568;1.2339;0.0103;6;3;9;1
11:00;10ALTE;6.8127;1.1958;0.2812;0.0352;9.2920;0.3026;1.1396;1.0355;4;4;8;1
14:00;7ULTE;3.0320;3.5370;0.4940;0.0660;19.8990;0.9340;1.4150;0.0100;7;4;11;0
4:15;7ULTE;0.2122;1.1688;0.2244;0.0181;19.1812;0.2758;1.0989;0.0106;3;2;5;1
14:00;10ALTE;21.4230;2.0210;0.5070;0.1100;12.4730;11.1000;1.3040;1.1620;6;5;11;0
22:30;4ALTE;7.0740;1.2130;0.4130;0.0500;14.5540;1.1920;1.1220;1.0310;3;3;6;0
9:00;1ALTE;2.7539;0.7258;0.2089;0.0263;12.5644;0.3909;1.0481;1.0267;3;3;6;1
8:45;6ALTE;5.0530;1.1120;0.5140;0.0310;52.7480;0.6640;1.0910;0.0100;3;2;5;0
17:30;3CLTE;7.1750;1.2130;0.3670;0.0450;13.8850;1.0040;1.1220;1.0210;4;2;6;0
4:00;7CLTE;0.0000;0.4056;0.0198;0.0155;0.2892;0.1488;1.0678;0.0107;3;2;5;1
13:00;8BLTE;23.8480;4.1430;0.9660;0.1030;40.9310;1.7110;1.4350;1.2830;7;7;14;0
21:45;5CLTE;12.3069;3.0499;0.8928;0.0478;25.8949;0.9165;1.1999;1.0419;5;5;10;1
2:45;1CLTE;14.3490;1.0110;0.3310;0.0330;56.1390;0.4440;1.1120;1.0310;4;3;7;0
11:00;10BLTE;9.4990;2.0210;1.0330;0.0650;92.0930;3.3720;1.1520;1.0310;4;3;7;0
17:00;6ALTE;9.1960;1.1120;0.3880;0.0510;20.8040;1.0140;1.1620;0.0100;5;3;8;0
16:15;3ALTE;20.6140;2.0210;0.3640;0.0700;7.6130;1.2700;1.3140;1.1520;6;4;10;0
7:30;7ULTE;1.7073;7.0764;0.3138;0.0284;7.5290;0.2216;1.0868;0.0104;3;3;6;1
10:15;4BLTE;21.3220;2.0210;0.4070;0.0680;8.3400;0.7260;1.3440;1.1220;7;5;12;0
10:00;4ALTE;4.1430;0.7070;0.1640;0.0220;9.4520;0.4300;1.0710;1.0210;4;3;7;0
7:15;3ALTE;1.5875;0.5159;0.1736;0.0246;4.7279;0.2874;1.0254;1.0257;2;3;5;1
22:45;6VLTE;3.1330;5.7600;0.8920;0.0690;19.1670;1.0240;1.3540;0.0100;6;4;10;0
20:45;1ALTE;15.1580;2.7280;0.5730;0.1550;13.6240;13.8800;1.2330;1.1520;5;4;9;0
14:45;3ALTE;17.7221;7.4498;1.4165;0.0943;28.8916;1.1238;1.3959;1.3149;7;5;12;1
10:30;10BLTE;5.9620;0.7070;0.1870;0.1150;5.9810;1.5870;1.0910;1.0210;3;3;6;0
5:15;7WLTE;0.3003;0.9061;0.0839;0.0134;7.4728;0.4081;0.9566;0.0106;2;3;5;1
17:30;7WLTE;1.6170;7.8820;1.0540;0.0660;21.7450;0.6450;1.3640;0.0100;6;3;9;0
0:15;8BLTE;9.4186;1.6184;0.5141;0.0485;6.4656;0.5030;1.2934;1.0656;6;3;9;1
11:15;6WLTE;2.7280;5.3560;0.8380;0.2910;40.6250;20.9670;1.2930;0.0100;5;3;8;0
15:45;9ALTE;5.5580;0.7070;0.0910;0.0210;1.9510;0.2480;1.1010;1.0210;4;2;6;0
23:00;8CLTE;4.9820;0.7948;0.3118;0.0422;18.6829;1.6665;1.1311;1.0192;6;2;8;1
2:45;6BLTE;12.9340;0.6060;0.0370;0.0240;1.3150;0.7350;1.0710;0.0100;4;3;7;0
23:00;6ALTE;2.6270;0.7070;0.1210;0.0180;12.9080;0.1810;1.0510;0.0100;3;2;5;0
21:15;5BLTE;14.6664;1.6184;0.3540;0.0473;40.0761;1.6133;1.1560;1.1393;6;4;10;1
3:15;6WLTE;0.5353;2.5904;0.3575;0.0227;4.3058;0.2512;1.0731;0.0104;3;2;5;1
11:15;6BLTE;19.9159;7.9475;4.2537;0.5442;66.9418;46.4409;1.2083;0.0101;7;4;11;1
18:45;5ALTE;6.1640;1.1120;0.3220;0.0340;7.6540;0.7490;1.0910;1.0410;4;3;7;0
7:45;6ALTE;5.2550;1.5160;0.9710;0.0340;30.4940;0.4750;1.0910;0.0100;4;3;7;0
19:15;5CLTE;24.1510;2.5260;0.5660;0.0710;12.6750;1.1190;1.3340;1.0910;6;4;10;0
3:00;1CLTE;18.6659;1.3471;0.4254;0.0714;24.3683;0.6664;1.1765;1.1668;6;4;10;1
19:30;6CLTE;6.3317;0.9509;0.2769;0.0370;10.6601;0.5288;1.1162;0.0105;4;2;6;1
16:45;9ALTE;4.9510;1.5160;0.5720;0.0350;37.5250;0.7810;1.0910;1.0210;4;2;6;0
5:30;7ULTE;0.1010;0.8080;0.0170;0.0090;1.3820;0.1900;1.0310;0.0100;2;1;3;0
22:45;6WLTE;10.2060;9.6000;0.7280;0.1520;23.8590;2.6850;1.3640;0.0100;6;5;11;0
12:45;1CLTE;29.7090;5.1540;1.1300;0.1560;15.6520;1.8070;1.5360;1.6270;7;8;15;0
13:00;5CLTE;26.2730;3.2340;0.8830;0.1350;11.6400;0.8550;1.6270;1.2020;8;6;14;0
9:45;5ALTE;7.8820;1.3140;0.2250;0.0350;21.3690;0.5440;1.1220;1.0310;4;3;7;0
20:30;8ALTE;17.2024;4.7862;1.3056;0.0966;20.3816;2.4703;1.4102;1.2995;6;7;13;1
5:00;6WLTE;0.6060;2.4250;0.5940;0.0430;6.3210;0.4600;1.0910;0.0100;4;2;6;0
3:30;4BLTE;12.4290;1.1120;0.3590;0.0310;32.6260;0.8840;1.0910;1.0210;4;2;6;0
19:15;5CLTE;18.7950;2.9300;1.2620;0.1620;40.7160;7.4110;1.2530;1.0810;5;4;9;0
2:30;5ALTE;2.4250;0.6060;0.1700;0.0320;21.5280;1.1530;1.0210;1.0110;3;2;5;0
15:45;6VLTE;2.0210;4.9510;0.8910;0.0550;14.4340;0.7010;1.2020;0.0100;4;3;7;0
20:30;1ALTE;7.2579;0.9625;0.2532;0.0328;8.8808;0.5117;1.0916;1.0575;5;3;8;1
3:00;7ULTE;0.1010;1.0110;0.1310;0.0160;5.2860;0.7040;0.9700;0.0100;2;2;4;0
1:30;4BLTE;10.6100;0.7070;0.1030;0.0160;13.3700;0.4160;1.1420;1.0210;4;3;7;0
23:15;7WLTE;1.2667;2.2245;0.4248;0.0384;17.5925;0.5701;1.1075;0.0104;4;4;8;1
14:30;6WLTE;4.0420;6.8710;0.9480;0.1190;16.9120;1.1250;1.7180;0.0100;7;4;11;0
2:30;2ALTE;0.0000;0.4040;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;0;0;0
4:15;4ALTE;0.5050;0.4040;0.0160;0.0110;0.2100;0.1650;1.0210;1.0210;2;2;4;0
23:00;10BLTE;2.5059;0.6123;0.1699;0.0182;12.2950;0.4236;1.0499;1.0374;3;3;6;1
0:00;5ALTE;7.8820;1.3140;0.3100;0.0540;11.2720;0.4580;1.2230;1.0510;4;3;7;0
8:30;9BLTE;2.7280;0.6060;0.1040;0.0230;3.6050;0.3060;1.0710;1.1320;3;3;6;0
20:30;7VLTE;1.9200;4.6480;0.5650;0.0730;8.4950;0.8300;1.4450;0.0100;6;4;10;0
20:00;4BLTE;15.8929;4.0337;1.5152;0.0774;55.4663;1.5397;1.4536;1.1443;7;4;11;1
2:15;4CLTE;5.8610;1.0110;0.2760;0.0180;22.6260;0.3400;1.0510;1.0210;3;2;5;0
22:45;6BLTE;20.1090;1.9200;0.4980;0.0920;23.8960;1.3690;1.2730;0.0100;5;4;9;0
18:45;6WLTE;1.9200;4.3450;0.5170;0.0710;14.7140;0.6570;1.4850;0.0100;8;4;12;0
16:30;8BLTE;22.8370;4.2440;1.2590;0.1560;26.2230;0.7510;1.5970;1.3140;8;6;14;0
11:15;3BLTE;22.8370;3.7390;1.0860;0.1000;24.5500;0.7830;1.4150;1.1620;8;5;13;0
19:00;3BLTE;18.9970;8.8920;3.0720;0.1240;38.4830;1.1650;1.3340;1.1120;6;4;10;0
15:00;10ALTE;18.5930;2.7280;0.5400;0.0540;16.1920;0.6570;1.2530;1.1520;5;4;9;0
2:15;5CLTE;4.5470;0.6060;0.1360;0.0120;19.0610;0.2940;1.0510;1.0210;3;2;5;0
4:45;10BLTE;0.7070;0.4040;0.0380;0.0110;2.1830;0.1310;1.0110;1.0110;2;1;3;0
10:30;5BLTE;9.5211;2.3407;0.6230;0.0284;18.9461;0.2891;1.1506;1.0351;5;3;8;1
13:00;7ALTE;0.4257;1.2340;0.3934;0.0440;20.6969;1.0472;1.1455;0.0104;4;3;7;1
4:00;3CLTE;0.4195;0.4101;0.0449;0.0117;1.8555;0.1058;1.0591;1.0014;3;1;4;1
2:00;6ULTE;0.2020;0.9090;0.0430;0.0130;1.2120;0.1120;1.0210;0.0100;2;2;4;0
21:15;3CLTE;7.9830;1.2130;0.4060;0.0350;14.3210;0.4700;1.1420;1.0510;4;3;7;0
7:30;7WLTE;0.6060;1.0110;0.1490;0.0530;9.3000;0.3640;1.1120;0.0100;3;2;5;0
22:15;9BLTE;3.4360;0.7070;0.3930;0.0340;23.8260;1.1550;1.0510;1.0310;3;3;6;0
18:00;3ALTE;10.7411;1.4702;0.3738;0.0316;59.7049;1.7025;1.0954;1.0512;5;3;8;1
7:30;7WLTE;0.4040;1.1120;0.2020;0.0280;13.8110;0.4680;1.0910;0.0100;3;2;5;0
21:30;9ALTE;0.9090;0.4040;0.0390;0.0110;0.9390;0.1000;1.0110;1.0110;2;2;4;0
13:30;6WLTE;3.2340;8.2860;1.3470;0.1130;17.3370;0.9440;1.4550;0.0100;6;4;10;0
0:45;10CLTE;8.8920;1.9200;0.6820;0.0560;14.5040;1.3350;1.1920;1.0510;5;4;9;0
20:30;3BLTE;11.7220;1.1120;0.1980;0.0430;11.0820;0.5380;1.1720;1.0410;5;3;8;0
5:30;7BLTE;0.1025;0.9319;0.3794;0.0214;28.8337;0.6106;1.1097;0.0103;5;2;7;1
15:15;3BLTE;12.6088;1.4347;0.3053;0.0597;12.4190;0.8553;1.1826;1.0538;5;3;8;1
11:30;3CLTE;12.9340;1.6170;0.4170;0.0590;24.3040;1.2090;1.1520;1.0510;5;4;9;0
2:15;4ALTE;3.4360;0.5050;0.0200;0.0110;1.2730;0.1690;1.0210;1.0110;2;2;4;0
0:45;8BLTE;7.8152;1.1431;0.3445;0.0708;10.9333;5.6419;1.1773;1.0830;5;4;9;1
8:00;8ALTE;13.1370;5.6590;1.3280;0.0630;32.3230;0.5770;1.1820;1.0810;4;3;7;0
0:45;3CLTE;3.8209;0.5118;0.0330;0.0182;0.2801;0.2081;1.0415;1.0080;4;2;6;1
15:15;1ALTE;29.3050;5.6590;1.2670;0.1410;16.0790;0.8310;1.7080;1.3740;8;6;14;0
7:45;6WLTE;0.5027;1.3283;0.1969;0.0273;7.7293;0.5640;1.0273;0.0105;3;3;6;1
22:30;7WLTE;0.6060;1.3140;0.0830;0.0220;2.7320;0.7580;1.0810;0.0100;4;3;7;0
1:15;8CLTE;1.0110;0.5050;0.0780;0.0880;1.7340;0.2960;1.0410;1.0110;2;2;4;0
16:15;8ALTE;20.7150;3.0320;0.9700;0.1030;25.2480;0.9570;1.3540;1.1220;6;4;10;0
23:30;4BLTE;14.5510;2.2230;0.7320;0.0890;42.4260;2.4940;1.3140;1.0610;5;4;9;0
23:00;4ALTE;4.7490;0.8080;0.3120;0.0290;18.4930;0.8030;1.0610;1.0210;3;2;5;0
15:15;4ALTE;5.4570;2.7280;1.0430;0.0670;46.2040;4.2960;1.1220;1.0210;4;2;6;0
14:45;10CLTE;12.4674;0.9930;0.1885;0.0390;8.5515;2.3080;1.0580;1.0763;4;3;7;1
21:30;6VLTE;2.5260;4.3450;0.5300;0.0630;27.7310;1.6540;1.2930;0.0100;5;3;8;0
23:00;6CLTE;3.2340;0.6060;0.1330;0.0200;4.8300;0.3270;1.0510;0.0100;3;2;5;0
15:00;1ALTE;10.2883;1.1672;0.2378;0.0343;11.7643;0.4425;1.1314;1.0273;4;3;7;1
3:30;6ULTE;0.1010;0.8080;0.0320;0.0110;0.5160;0.0800;1.0210;0.0100;2;2;4;0
7:00;4CLTE;4.6338;0.5036;0.0459;0.0127;3.8019;0.1458;1.0310;1.0461;3;2;5;1
4:00;7ULTE;0.5050;2.6270;0.6960;0.0370;11.7110;0.4880;1.0810;0.0100;3;3;6;0
23:00;6WLTE;6.5680;7.0740;0.4220;0.0930;7.2590;2.4530;1.3340;0.0100;5;4;9;0
9:45;8CLTE;7.6800;1.0110;0.1870;0.0310;8.6810;2.6280;1.0810;1.0310;4;3;7;0
7:15;3ALTE;3.3425;0.9997;0.3905;0.0260;23.8185;0.5874;1.1305;1.0725;4;2;6;1
18:30;3ALTE;15.8650;1.6170;0.3490;0.0500;18.6820;0.7240;1.1920;1.0610;5;4;9;0
23:45;8CLTE;2.3240;0.5050;0.1060;0.0220;7.6110;0.3330;1.0310;1.0110;2;2;4;0
11:00;6CLTE;4.9604;0.7970;0.2466;0.0270;5.2807;0.4700;1.0757;0.0102;5;2;7;1
0:15;6VLTE;1.9200;3.5370;0.4180;0.0620;18.0080;0.7510;1.3940;0.0100;6;3;9;0
5:30;7ULTE;0.1039;1.0353;0.0789;0.0200;2.2193;0.2470;1.0656;0.0100;3;2;5;1
17:00;9BLTE;3.6380;0.7070;0.1330;0.0170;9.4700;0.2950;1.0710;1.0210;4;2;6;0
19:15;7WLTE;0.8080;3.0320;0.6800;0.0310;20.4350;1.0960;1.1320;0.0100;4;2;6;0
4:15;7BLTE;0.1010;0.4040;0.0100;0.0070;1.5720;0.3010;0.9800;0.0100;3;2;5;0
16:30;2ALTE;0.6060;0.4040;0.0540;0.0220;1.3680;0.2560;1.0110;0.0100;2;1;3;0
10:45;3BLTE;10.2659;2.5186;0.7926;0.0545;20.1701;0.8443;1.2383;1.0696;5;5;10;1
5:00;2ALTE;0.0000;0.4040;0.0000;0.0000;0.0000;0.0000;1.0110;0.0100;1;1;2;0
8:30;6ALTE;6.3660;0.9090;0.3390;0.0340;27.3250;0.8360;1.1010;0.0100;4;3;7;0
2:00;4BLTE;12.0220;1.2926;0.4433;0.0324;24.1493;1.0507;1.2186;1.0548;6;3;9;1
12:30;4ALTE;8.5890;2.4250;0.6000;0.0730;21.6260;0.7390;1.1120;1.0310;4;2;6;0
3:30;9BLTE;0.8080;0.4040;0.0390;0.0080;3.7770;0.1140;1.0210;1.0110;2;1;3;0
11:45;2ALTE;0.4040;0.4040;0.0130;0.0070;0.2880;0.0650;1.0210;0.0100;2;1;3;0
9:45;9BLTE;2.2230;0.5050;0.1090;0.0180;4.7840;0.2500;1.0210;1.0110;2;2;4;0
16:30;3BLTE;19.4020;1.9200;0.3840;0.0660;6.8850;0.4040;1.3340;1.1320;7;5;12;0
23:00;7ULTE;1.0110;2.0210;0.3510;0.0500;9.9380;1.1380;1.1520;0.0100;4;2;6;0
14:00;7WLTE;1.2130;2.8290;0.5520;0.0520;32.4570;0.4870;1.2230;0.0100;4;3;7;0
6:30;5ALTE;0.3030;0.4040;0.0110;0.0070;0.0990;0.0370;1.0110;1.0110;1;1;2;0
19:45;2ALTE;0.2038;0.4009;0.0169;0.0106;0.1012;0.0394;1.0103;0.0100;1;2;3;1
1:15;6WLTE;1.8075;3.5830;0.8509;0.0666;29.3101;2.4453;1.2595;0.0101;5;3;8;1
3:15;8BLTE;1.0110;0.6060;0.2290;0.0160;4.9520;0.3080;1.0110;1.0110;2;2;4;0
20:00;4CLTE;16.9166;1.5820;0.4141;0.0600;11.4997;0.4648;1.3219;1.1149;7;5;12;1
2:45;4BLTE;8.6900;1.5160;0.4800;0.0290;30.8230;0.2980;1.1220;1.0710;4;3;7;0
7:15;7ULTE;1.2130;2.6270;0.5620;0.0400;20.2640;0.4370;1.1520;0.0100;4;3;7;0
22:45;1BLTE;20.0080;4.4460;1.4110;0.0860;13.8360;0.8170;1.4350;1.1010;6;4;10;0
22:30;3ALTE;13.0076;0.9547;0.0815;0.1361;7.0035;0.8724;1.1990;1.0928;4;4;8;1
17:45;7BLTE;0.4040;1.2130;0.3210;0.0500;8.5190;0.9440;1.2830;0.0100;5;3;8;0
10:30;4CLTE;10.9130;1.7180;0.2970;0.0280;13.5120;0.4650;1.1320;1.1320;4;4;8;0
22:30;7BLTE;0.2013;0.7331;0.1275;0.0270;7.1442;0.4355;1.2110;0.0107;6;2;8;1
2:45;5CLTE;6.2650;0.8080;0.2270;0.0210;14.0570;0.5440;1.0310;1.0110;3;2;5;0
